Opened,Closed,Type,Entry Price,Exit Price,Amount,Profit,Balance
2019-08-28 02:00:00,2019-08-28 12:00:00,short,185.5419804,187.65,14367994,-30.288012964682483,2964.4883603398002
2019-08-28 15:00:00,2019-08-28 16:00:00,long,187.42999999999998,185.35,14252348,-29.64488383999977,2934.8434764998005
2019-08-28 18:00:00,2019-08-30 13:00:00,short,172.6535478,170.18,5558526,13.749279758542832,2948.5927562583433
2019-08-30 14:00:00,2019-08-30 18:00:00,long,169.64,167.75,15601020,-29.485927799999786,2919.1068284583434
2019-08-31 09:00:00,2019-08-31 20:00:00,short,168.48,168.48,15783458,0.0,2919.1068284583434
2019-08-31 22:00:00,2019-09-01 07:00:00,long,173.12,170.05,9508491,-29.191067369999935,2889.9157610883435
2019-09-01 14:00:00,2019-09-01 20:00:00,short,170.2,172.15,14989876,-29.230258200000254,2860.6855028883433
2019-09-02 11:00:00,2019-09-04 08:00:00,long,172.69,177.58,14745802,72.10697178000021,2932.7924746683434
2019-09-04 09:00:00,2019-09-04 15:00:00,short,177.83999999999997,177.83999999999997,13742655,0.0,2932.7924746683434
2019-09-04 16:00:00,2019-09-06 02:00:00,short,177.71,174.78,13556779,39.72136247000009,2972.5138371383437
2019-09-06 03:00:00,2019-09-06 16:00:00,long,174.72,174.72,15088903,0.0,2972.5138371383437
2019-09-06 19:00:00,2019-09-07 06:00:00,short,170.58,170.58,10531450,0.0,2972.5138371383437
2019-09-07 07:00:00,2019-09-07 10:00:00,short,170.49,172.5,14962977,-30.075583769999863,2942.438253368344
2019-09-07 14:00:00,2019-09-09 04:00:00,long,173.21,179.35,15012440,92.17638159999979,3034.6146349683436
2019-09-09 05:00:00,2019-09-09 07:00:00,short,178.94,178.94,13028125,0.0,3034.6146349683436
2019-09-09 08:00:00,2019-09-09 08:00:00,short,179.0,181.45,12555714,-30.761499299999855,3003.853135668344
2019-09-09 13:00:00,2019-09-09 15:00:00,long,182.68,179.65,9913707,-30.03853221000001,2973.8146034583438
2019-09-10 02:00:00,2019-09-10 12:00:00,long,183.11959498,180.25,10363186,-29.738146522406154,2944.0764569359376
2019-09-10 14:00:00,2019-09-10 20:00:00,short,179.86,179.86,13019916,0.0,2944.0764569359376
2019-09-10 21:00:00,2019-09-10 23:00:00,short,180.12,182.7,11574600,-29.86246799999981,2914.213988935938
2019-09-11 06:00:00,2019-09-11 20:00:00,short,178.59,178.59,10534047,0.0,2914.213988935938
2019-09-12 12:00:00,2019-09-13 04:00:00,long,179.05,179.05,14215678,0.0,2914.213988935938
2019-09-13 10:00:00,2019-09-13 19:00:00,short,179.11,181.1,14806997,-29.465924029999712,2884.748064905938
2019-09-13 23:00:00,2019-09-18 23:00:00,long,181.65,210.9,13736896,401.804208,3286.552272905938
2019-09-19 00:00:00,2019-09-19 08:00:00,short,209.12,209.12,9467507,0.0,3286.552272905938
2019-09-19 11:00:00,2019-09-19 14:00:00,short,207.05,210.3,10271201,-33.38140325,3253.170869655938
2019-09-19 16:00:00,2019-09-20 10:00:00,long,221.0,216.05,6572062,-32.531706899999925,3220.6391627559383
2019-09-20 17:00:00,2019-09-21 00:00:00,short,216.63,220.6,8261111,-32.796610669999986,3187.842552085938
2019-09-21 10:00:00,2019-09-21 14:00:00,short,215.33,218.05,11868054,-32.28110687999999,3155.561445205938
2019-09-22 00:00:00,2019-09-26 10:00:00,short,213.97,170.76,10736609,463.9288748900001,3619.490320095938
2019-09-26 14:00:00,2019-09-26 17:00:00,short,165.64,165.64,9358643,0.0,3619.490320095938
2019-09-26 18:00:00,2019-09-27 09:00:00,short,164.64,167.55,5737358,-16.695711780000146,3602.7946083159377
2019-09-27 10:00:00,2019-09-27 14:00:00,long,166.67577567,163.85,12749755,-36.02794747746101,3566.7666608384766
2019-09-27 19:00:00,2019-09-29 04:00:00,long,168.21,171.42,10459726,33.575720459999786,3600.3423812984765
2019-09-29 05:00:00,2019-09-29 21:00:00,short,172.03,172.03,14218400,0.0,3600.3423812984765
2019-09-30 05:00:00,2019-09-30 08:00:00,short,166.77,170.0,11362458,-36.700739339999885,3563.6416419584766
2019-09-30 11:00:00,2019-10-01 17:00:00,long,173.58,175.71,8842783,18.83512778999996,3582.4767697484767
2019-10-01 18:00:00,2019-10-02 19:00:00,short,176.46,178.61,7604831,-16.350386650000043,3566.1263830984767
2019-10-02 20:00:00,2019-10-03 06:00:00,long,177.59674035,177.59674035,14002709,0.0,3566.1263830984767
2019-10-03 11:00:00,2019-10-03 22:00:00,short,176.97,176.97,16943888,0.0,3566.1263830984767
2019-10-04 03:00:00,2019-10-04 09:00:00,short,173.57,176.0,14880875,-36.1605262500001,3529.9658568484765
2019-10-04 13:00:00,2019-10-04 23:00:00,long,175.94,175.94,15414698,0.0,3529.9658568484765
2019-10-05 09:00:00,2019-10-05 14:00:00,short,174.43,176.35,18587610,-35.68821119999977,3494.2776456484767
2019-10-06 00:00:00,2019-10-06 05:00:00,long,176.9,174.65,15530123,-34.94277675,3459.3348688984765
2019-10-06 08:00:00,2019-10-06 10:00:00,short,172.97,174.95,17671384,-34.98934031999981,3424.3455285784767
2019-10-06 11:00:00,2019-10-06 14:00:00,short,174.47,174.47,17064968,0.0,3424.3455285784767
2019-10-06 15:00:00,2019-10-07 07:00:00,short,174.2,174.2,12004664,0.0,3424.3455285784767
2019-10-07 09:00:00,2019-10-08 15:00:00,long,174.32,179.7,13588673,73.10706073999994,3497.4525893184764
2019-10-08 16:00:00,2019-10-08 23:00:00,short,179.83999999999997,182.55,13100205,-35.501555550000475,3461.951033768476
2019-10-09 08:00:00,2019-10-09 11:00:00,long,183.0,183.0,16887566,0.0,3461.951033768476
2019-10-09 12:00:00,2019-10-11 08:00:00,long,182.9,186.56,16485481,60.33686045999994,3522.287894228476
2019-10-11 09:00:00,2019-10-13 12:00:00,short,186.14,184.13,8864814,17.81827613999992,3540.106170368476
2019-10-13 13:00:00,2019-10-13 19:00:00,long,184.12,182.0,16698614,-35.40106168000007,3504.705108688476
2019-10-14 00:00:00,2019-10-14 04:00:00,short,181.76,183.85,16961744,-35.45004496000006,3469.2550637284758
2019-10-14 09:00:00,2019-10-14 15:00:00,long,183.42,181.35,16759686,-34.69255001999988,3434.5625137084758
2019-10-14 17:00:00,2019-10-15 03:00:00,long,186.74,184.2,13521900,-34.34562600000027,3400.2168877084755
2019-10-15 09:00:00,2019-10-15 14:00:00,short,183.13449296,185.2,16647567,-34.38566683737167,3365.831220871104
2019-10-15 15:00:00,2019-10-17 10:00:00,short,183.93,177.27,13539468,90.17285687999996,3456.004077751104
2019-10-17 11:00:00,2019-10-17 18:00:00,long,177.01,177.01,17194050,0.0,3456.004077751104
2019-10-17 19:00:00,2019-10-18 04:00:00,long,177.1,175.15,17723098,-34.56004109999979,3421.4440366511044
2019-10-18 05:00:00,2019-10-18 17:00:00,short,174.68,174.68,17563605,0.0,3421.4440366511044
2019-10-19 12:00:00,2019-10-19 15:00:00,long,174.97789254,172.85,16079026,-34.214439475866115,3387.2295971752383
2019-10-19 18:00:00,2019-10-20 08:00:00,short,172.77469770000002,172.7746977,16133686,4.585469355333771e-13,3387.2295971752387
2019-10-20 14:00:00,2019-10-21 06:00:00,long,174.21,174.21,16851889,0.0,3387.2295971752387
2019-10-21 11:00:00,2019-10-21 14:00:00,long,177.07,175.0,16363428,-33.87229595999988,3353.3573012152387
2019-10-22 12:00:00,2019-10-22 14:00:00,short,173.72,173.72,17567941,0.0,3353.3573012152387
2019-10-22 15:00:00,2019-10-24 14:00:00,short,174.04,163.46,16876047,178.54857725999972,3531.9058784752383
2019-10-24 15:00:00,2019-10-26 16:00:00,long,162.3,179.74,16054118,279.9838179199999,3811.8896963952384
2019-10-26 17:00:00,2019-10-27 09:00:00,short,177.67,182.95,7434037,-39.251715360000006,3772.637981035238
2019-10-27 10:00:00,2019-10-27 10:00:00,long,183.17,180.1,12288723,-37.72637960999992,3734.911601425238
2019-10-27 13:00:00,2019-10-27 14:00:00,long,182.13,182.13,9751727,0.0,3734.911601425238
2019-10-27 15:00:00,2019-10-27 22:00:00,long,184.5,184.5,7946620,0.0,3734.911601425238
2019-10-27 23:00:00,2019-10-28 03:00:00,long,184.58,184.58,9384200,0.0,3734.911601425238
2019-10-28 16:00:00,2019-10-29 00:00:00,short,182.48,185.8,11454409,-38.02863788000025,3696.882963545238
2019-10-29 05:00:00,2019-10-29 12:00:00,long,185.88,185.88,12617348,0.0,3696.882963545238
2019-10-29 13:00:00,2019-10-30 04:00:00,long,186.33,186.33,11445458,0.0,3696.882963545238
2019-10-30 10:00:00,2019-10-30 21:00:00,short,184.30068354,184.30068354,10060742,0.0,3696.882963545238
2019-10-30 22:00:00,2019-10-31 11:00:00,short,183.97000000000003,183.97000000000003,13499090,0.0,3696.882963545238
2019-11-01 04:00:00,2019-11-01 10:00:00,short,181.73,183.85,17641554,-37.40009448000008,3659.482869065238
2019-11-01 15:00:00,2019-11-01 15:00:00,short,180.18,180.18,15976735,0.0,3659.482869065238
2019-11-01 16:00:00,2019-11-01 19:00:00,short,181.08226168000002,183.95,12962957,-37.17436852941188,3622.308500535826
2019-11-01 21:00:00,2019-11-03 09:00:00,long,184.78,183.35,14317425,-20.473917750000098,3601.834582785826
2019-11-03 10:00:00,2019-11-03 21:00:00,short,182.49,182.49,18116947,0.0,3601.834582785826
2019-11-04 05:00:00,2019-11-04 09:00:00,short,181.2,183.2,18207950,-36.4159,3565.418682785826
2019-11-04 10:00:00,2019-11-05 06:00:00,long,183.48,183.48,17563639,0.0,3565.418682785826
2019-11-05 08:00:00,2019-11-05 08:00:00,short,184.47,186.6,16932334,-36.06587141999992,3529.3528113658263
2019-11-05 14:00:00,2019-11-05 15:00:00,long,189.83,189.83,12254697,0.0,3529.3528113658263
2019-11-05 16:00:00,2019-11-06 12:00:00,long,190.2,190.2,11385009,0.0,3529.3528113658263
2019-11-06 19:00:00,2019-11-06 21:00:00,short,189.7,191.85,16601644,-35.69353460000009,3493.6592767658262
2019-11-07 07:00:00,2019-11-09 06:00:00,short,188.99,185.56,15643529,53.6573044700001,3547.3165812358266
2019-11-09 07:00:00,2019-11-09 14:00:00,long,185.19,183.15,17388807,-35.47316627999986,3511.8434149558266
2019-11-09 16:00:00,2019-11-10 04:00:00,short,183.66,185.7,17406133,-35.50851131999986,3476.334903635827
2019-11-10 05:00:00,2019-11-10 13:00:00,long,188.5,186.35,16169000,-34.763350000000095,3441.5715536358266
2019-11-10 14:00:00,2019-11-11 05:00:00,long,187.15,187.15,16007310,0.0,3441.5715536358266
2019-11-11 08:00:00,2019-11-12 01:00:00,short,186.58,186.58,16418284,0.0,3441.5715536358266
2019-11-12 02:00:00,2019-11-12 16:00:00,short,185.85,185.85,16573616,0.0,3441.5715536358266
2019-11-12 23:00:00,2019-11-14 03:00:00,long,187.33892738,187.33892738,16090175,0.0,3441.5715536358266
2019-11-14 06:00:00,2019-11-15 08:00:00,short,186.3,186.3,16573169,0.0,3441.5715536358266
2019-11-15 14:00:00,2019-11-16 09:00:00,short,179.86,182.25,11329119,-27.076594409999846,3414.4949592258267
2019-11-16 10:00:00,2019-11-17 02:00:00,long,181.77,181.77,16495145,0.0,3414.4949592258267
2019-11-17 07:00:00,2019-11-17 07:00:00,short,181.41,183.45,16925940,-34.528917599999865,3379.966041625827
2019-11-17 11:00:00,2019-11-18 02:00:00,long,185.04295046,183.0,16544533,-33.79966130283494,3346.166380322992
2019-11-18 06:00:00,2019-11-20 06:00:00,short,183.59,177.57873326,16425789,98.7397990939578,3444.90617941695
2019-11-20 07:00:00,2019-11-20 09:00:00,long,177.62266558,175.65,17463204,-34.44906144731803,3410.4571179696322
2019-11-21 00:00:00,2019-11-23 16:00:00,short,175.11,154.10324578,17774437,373.3832294578742,3783.8403474275065
2019-11-23 17:00:00,2019-11-24 03:00:00,long,153.03,149.65,11194794,-37.838403719999945,3746.0019437075066
2019-11-24 05:00:00,2019-11-25 11:00:00,short,150.01,150.01,18173171,0.0,3746.0019437075066
2019-11-25 14:00:00,2019-11-26 13:00:00,long,148.77,144.88107409,6022511,-23.42109907116008,3722.5808446363467
2019-11-26 14:00:00,2019-11-26 20:00:00,short,145.42,148.35,12961042,-37.975853060000084,3684.6049915763465
2019-11-27 00:00:00,2019-11-27 02:00:00,long,148.81,146.45,15612733,-36.84604988000021,3647.7589416963465
2019-11-27 09:00:00,2019-11-27 10:00:00,short,143.13,146.1,12536873,-37.234512809999984,3610.5244288863464
2019-11-27 16:00:00,2019-11-28 14:00:00,long,153.66,151.54,8475409,-17.967867080000037,3592.5565618063465
2019-11-28 19:00:00,2019-11-28 20:00:00,long,154.66,152.7,18329370,-35.92556520000014,3556.6309966063463
2019-11-29 09:00:00,2019-11-29 11:00:00,long,155.52,153.35,16390005,-35.56631085000026,3521.064685756346
2019-11-29 12:00:00,2019-11-29 17:00:00,long,155.73,155.73,14197841,0.0,3521.064685756346
2019-11-29 18:00:00,2019-11-29 20:00:00,long,155.73,153.3,14489978,-35.210646539999686,3485.8540392163463
2019-11-30 11:00:00,2019-12-01 18:00:00,short,153.60450866,151.06,20786488,52.8913987269859,3538.745437943332
2019-12-01 19:00:00,2019-12-02 04:00:00,long,151.18,149.1,17013199,-35.38745392000021,3503.357984023332
2019-12-02 07:00:00,2019-12-03 13:00:00,short,149.42,149.42,17492385,0.0,3503.357984023332
2019-12-04 00:00:00,2019-12-04 10:00:00,short,145.36,147.2,19281002,-35.47704367999952,3467.8809403433324
2019-12-04 14:00:00,2019-12-04 19:00:00,long,150.07,147.15,11876305,-34.67881059999985,3433.2021297433325
2019-12-05 02:00:00,2019-12-05 03:00:00,short,145.2,147.2,17402457,-34.804914,3398.3972157433327
2019-12-05 04:00:00,2019-12-05 09:00:00,short,145.45,147.7,15337635,-34.50967875,3363.8875369933326
2019-12-05 13:00:00,2019-12-06 10:00:00,long,148.48,147.34,16989331,-19.367837339999767,3344.5196996533327
2019-12-06 11:00:00,2019-12-06 16:00:00,short,147.4,149.1,19900546,-33.830928199999775,3310.688771453333
2019-12-06 19:00:00,2019-12-07 20:00:00,long,149.27,148.4,19824484,-17.24730108000009,3293.4414703733332
2019-12-07 21:00:00,2019-12-08 08:00:00,short,147.86,149.5,20304701,-33.29970963999972,3260.1417607333333
2019-12-08 11:00:00,2019-12-09 07:00:00,long,149.09,149.09,19878913,0.0,3260.1417607333333
2019-12-09 08:00:00,2019-12-09 14:00:00,short,149.73,151.4,19739542,-32.96503514000031,3227.176725593333
2019-12-09 16:00:00,2019-12-12 13:00:00,short,148.31,144.59,19895504,74.01127487999997,3301.188000473333
2019-12-12 15:00:00,2019-12-13 07:00:00,long,144.24578640000001,144.24578640000001,18909461,0.0,3301.188000473333
2019-12-14 01:00:00,2019-12-14 07:00:00,long,145.6,144.59,20007200,-20.20727199999982,3280.9807284733333
2019-12-14 08:00:00,2019-12-15 06:00:00,short,143.54,143.54,20607338,0.0,3280.9807284733333
2019-12-15 15:00:00,2019-12-16 02:00:00,long,143.56,141.9,19764944,-32.80980703999993,3248.170921433333
2019-12-16 03:00:00,2019-12-18 17:00:00,short,142.05,127.88,20529732,290.90630244000033,3539.0772238733334
2019-12-18 18:00:00,2019-12-19 00:00:00,long,127.95000000000002,127.95,9192408,-1.3063197457086063e-13,3539.0772238733334
2019-12-19 01:00:00,2019-12-19 12:00:00,long,129.03,127.66,7562131,-10.360119470000035,3528.7171044033335
2019-12-19 13:00:00,2019-12-20 13:00:00,short,126.95,128.65,14116067,-23.99731390000004,3504.7197905033336
2019-12-20 14:00:00,2019-12-20 14:00:00,long,129.05,127.55,23364799,-35.047198500000334,3469.672592003333
2019-12-20 15:00:00,2019-12-21 06:00:00,long,128.06,127.91,21550761,-3.2326141500001224,3466.439977853333
2019-12-21 07:00:00,2019-12-22 06:00:00,short,127.54999999999998,129.05,23381371,-35.07205650000066,3431.3679213533323
2019-12-22 07:00:00,2019-12-23 16:00:00,long,129.96,129.96,23502520,0.0,3431.3679213533323
2019-12-23 18:00:00,2019-12-24 13:00:00,short,129.65,129.65,15183655,0.0,3431.3679213533323
2019-12-24 19:00:00,2019-12-26 13:00:00,short,127.92,125.98503845,21985762,42.54160411745103,3473.9095254707836
2019-12-26 14:00:00,2019-12-26 21:00:00,long,126.08,126.08,24293074,0.0,3473.9095254707836
2019-12-27 07:00:00,2019-12-27 11:00:00,short,125.29,125.29,24071170,0.0,3473.9095254707836
2019-12-27 12:00:00,2019-12-27 15:00:00,short,125.51824040000001,127.45,18259901,-35.27373905179946,3438.635786418984
2019-12-27 22:00:00,2019-12-30 14:00:00,long,127.09,131.59,22328804,100.479618,3539.115404418984
2019-12-30 15:00:00,2019-12-30 21:00:00,short,130.8,132.55,20494091,-35.86465925,3503.250745168984
2019-12-30 22:00:00,2020-01-01 11:00:00,short,132.62756956,131.06,23275050,36.48525988747823,3539.736005056462
2020-01-01 12:00:00,2020-01-01 21:00:00,long,131.84801175,130.35,23629561,-35.39736002534217,3504.33864503112
2020-01-02 02:00:00,2020-01-03 03:00:00,short,129.91,129.91,23788803,0.0,3504.33864503112
2020-01-03 08:00:00,2020-01-03 13:00:00,long,132.7,132.7,16299250,0.0,3504.33864503112
2020-01-03 14:00:00,2020-01-07 13:00:00,long,132.23,141.06,16074948,141.94179084000018,3646.28043587112
2020-01-07 14:00:00,2020-01-07 15:00:00,short,141.08,141.08,23483171,0.0,3646.28043587112
2020-01-07 16:00:00,2020-01-07 18:00:00,short,141.68,143.55,19756186,-36.94406782000009,3609.33636805112
2020-01-08 00:00:00,2020-01-08 01:00:00,long,147.48225576,144.4,11710048,-36.09336289787626,3573.2430051532438
2020-01-08 02:00:00,2020-01-08 12:00:00,long,144.54,141.4,11379755,-35.73243069999984,3537.510574453244
2020-01-08 14:00:00,2020-01-10 13:00:00,short,141.77,138.65,15113014,47.15260368000007,3584.663178133244
2020-01-10 14:00:00,2020-01-13 06:00:00,long,140.04,142.38,19481865,45.587564100000066,3630.250742233244
2020-01-13 07:00:00,2020-01-13 22:00:00,short,142.87,144.01,21862730,-24.923512199999703,3605.3272300332446
2020-01-14 00:00:00,2020-01-16 03:00:00,long,145.22,159.53,22255106,318.47056686,3923.7977968932446
2020-01-16 04:00:00,2020-01-16 11:00:00,short,160.03,164.2,9654778,-40.26042425999987,3883.5373726332446
2020-01-16 20:00:00,2020-01-16 20:00:00,long,165.41746888000003,162.55,13543433,-38.835372655865285,3844.7019999773793
2020-01-16 21:00:00,2020-01-19 11:00:00,long,163.08,165.82,12090258,33.12730691999977,3877.829306897379
2020-01-19 12:00:00,2020-01-20 19:00:00,short,164.79,167.6,8297335,-23.31551135000002,3854.513795547379
2020-01-20 20:00:00,2020-01-21 18:00:00,long,167.12,164.95,17762736,-38.54513712000028,3815.9686584273786
2020-01-22 00:00:00,2020-01-22 07:00:00,long,169.63,167.55,18346003,-38.15968623999971,3777.808972187379
2020-01-22 13:00:00,2020-01-22 15:00:00,short,166.07,168.05,19307326,-38.228505480000344,3739.5804667073785
2020-01-22 18:00:00,2020-01-24 19:00:00,short,167.56,163.8,20009319,75.23503943999981,3814.815506147378
2020-01-24 20:00:00,2020-01-24 23:00:00,long,163.49,160.75,13922684,-38.148154160000125,3776.667351987378
2020-01-25 06:00:00,2020-01-25 20:00:00,short,159.46,161.13,16728838,-27.93715945999979,3748.730192527378
2020-01-25 21:00:00,2020-01-25 23:00:00,long,161.59,159.75,20373534,-37.48730256000007,3711.2428899673782
2020-01-26 08:00:00,2020-01-29 23:00:00,long,162.56,173.81,20504104,230.67117,3941.9140599673783
2020-01-30 00:00:00,2020-01-30 06:00:00,short,173.14,175.8,15046898,-40.02474868000038,3901.889311287378
2020-01-30 13:00:00,2020-01-30 15:00:00,long,177.19,177.19,17816846,0.0,3901.889311287378
2020-01-30 16:00:00,2020-01-31 11:00:00,long,177.62,177.62,11932383,0.0,3901.889311287378
2020-01-31 12:00:00,2020-01-31 19:00:00,short,177.94,181.05,12765549,-39.70085739000017,3862.1884538973777
2020-02-01 02:00:00,2020-02-01 07:00:00,long,184.06,181.15,13272125,-38.62188374999995,3823.5665701473777
2020-02-01 18:00:00,2020-02-02 00:00:00,long,183.8,181.55,16993629,-38.235665250000004,3785.330904897378
2020-02-02 07:00:00,2020-02-03 10:00:00,long,187.76,188.16,12370362,4.94814480000007,3790.279049697378
2020-02-03 11:00:00,2020-02-03 18:00:00,short,189.99690311,189.99690311,14760145,0.0,3790.279049697378
2020-02-04 05:00:00,2020-02-04 10:00:00,short,187.99000000000004,187.99000000000004,14723763,0.0,3790.279049697378
2020-02-04 11:00:00,2020-02-04 23:00:00,short,187.09,189.06,14188861,-27.952056169999985,3762.326993527378
2020-02-05 00:00:00,2020-02-09 20:00:00,long,189.81,224.5,17830934,618.55510046,4380.882093987378
2020-02-09 21:00:00,2020-02-09 22:00:00,short,224.99,227.75,16067476,-44.346233759999855,4336.535860227378
2020-02-10 05:00:00,2020-02-10 05:00:00,short,219.96,224.0,10931151,-44.16185003999991,4292.374010187378
2020-02-10 06:00:00,2020-02-10 13:00:00,short,222.66000000000003,222.66000000000003,9752630,0.0,4292.374010187378
2020-02-11 03:00:00,2020-02-11 08:00:00,short,218.86,222.45,12152598,-43.6278268199997,4248.746183367379
2020-02-11 16:00:00,2020-02-14 07:00:00,long,232.1,261.99,9547744,285.38206816000013,4534.128251527379
2020-02-14 08:00:00,2020-02-14 09:00:00,short,265.12,270.65,8370169,-46.28703456999977,4487.841216957379
2020-02-14 13:00:00,2020-02-15 14:00:00,long,269.76,269.76,8451678,0.0,4487.841216957379
2020-02-15 16:00:00,2020-02-16 00:00:00,short,266.86,266.86,5332546,0.0,4487.841216957379
2020-02-16 01:00:00,2020-02-17 17:00:00,short,267.91,259.93,6587887,52.57133826000012,4540.412555217379
2020-02-17 18:00:00,2020-02-18 12:00:00,long,259.73,259.73,4892686,0.0,4540.412555217379
2020-02-18 16:00:00,2020-02-19 19:00:00,long,281.03,272.85,5550627,-45.404128859999716,4495.008426357379
2020-02-19 21:00:00,2020-02-20 21:00:00,short,261.58,261.58,4232372,0.0,4495.008426357379
2020-02-21 03:00:00,2020-02-22 05:00:00,long,262.71481439,260.37734395,6644688,-15.531761783022748,4479.476664574357
2020-02-22 06:00:00,2020-02-22 11:00:00,short,258.3,262.65,10471069,-45.54915014999964,4433.927514424357
2020-02-23 00:00:00,2020-02-24 06:00:00,long,263.63744817,266.6,13910587,41.210834973224145,4475.138349397581
2020-02-24 07:00:00,2020-02-24 11:00:00,short,267.85,272.3,10223567,-45.49487314999988,4429.643476247581
2020-02-24 17:00:00,2020-02-24 18:00:00,short,264.58,264.58,9263199,0.0,4429.643476247581
2020-02-24 19:00:00,2020-02-25 10:00:00,short,263.01,263.01,7324549,0.0,4429.643476247581
2020-02-25 14:00:00,2020-02-27 14:00:00,short,253.89,230.61,7365451,171.46769927999978,4601.111175527581
2020-02-27 15:00:00,2020-02-27 21:00:00,long,231.35,224.25,6480438,-46.01110979999996,4555.100065727581
2020-02-28 07:00:00,2020-02-28 12:00:00,short,224.0,224.0,7989849,0.0,4555.100065727581
2020-02-28 13:00:00,2020-02-28 21:00:00,short,223.69999999999996,230.65,6757726,-46.966195700000306,4508.13387002758
2020-02-29 00:00:00,2020-02-29 09:00:00,long,230.38,223.9,6956997,-45.08134055999993,4463.05252946758
2020-02-29 14:00:00,2020-03-01 00:00:00,short,223.98000000000002,223.98000000000002,9654881,0.0,4463.05252946758
2020-03-01 01:00:00,2020-03-02 06:00:00,short,224.570164,221.96,7789175,20.33102417469998,4483.38355364228
2020-03-02 07:00:00,2020-03-03 15:00:00,long,220.83,225.69,10236036,49.74713495999985,4533.13068860228
2020-03-03 16:00:00,2020-03-04 00:00:00,short,222.72,228.7,7784021,-46.548445579999914,4486.582243022281
2020-03-04 12:00:00,2020-03-04 23:00:00,short,223.22,226.35,14535122,-45.49493185999994,4441.0873111622805
2020-03-05 01:00:00,2020-03-05 22:00:00,long,227.88052969,227.88052969,16264563,0.0,4441.0873111622805
2020-03-06 07:00:00,2020-03-06 14:00:00,long,236.45331267999998,236.45331267999998,12676823,0.0,4441.0873111622805
2020-03-06 15:00:00,2020-03-07 20:00:00,long,236.1,238.89,11687072,32.60693087999991,4473.69424204228
2020-03-07 21:00:00,2020-03-14 00:00:00,short,239.01,133.85,9828758,1033.59219128,5507.286433322281
2020-03-14 01:00:00,2020-03-14 13:00:00,long,133.92,126.41,4822492,-36.21691491999996,5471.069518402281
2020-03-14 14:00:00,2020-03-15 09:00:00,short,128.0,128.0,10110736,0.0,5471.069518402281
2020-03-15 20:00:00,2020-03-15 20:00:00,short,121.27,124.95,15318185,-56.3709208000001,5414.698597602281
2020-03-16 05:00:00,2020-03-17 00:00:00,short,117.26,117.26,10235593,0.0,5414.698597602281
2020-03-17 03:00:00,2020-03-18 06:00:00,long,118.85,112.2,8142404,-54.14698659999993,5360.551611002281
2020-03-18 07:00:00,2020-03-18 12:00:00,short,112.53,115.95,16150494,-55.23468948000003,5305.316921522281
2020-03-18 23:00:00,2020-03-20 19:00:00,long,118.64000000000001,131.32,15422433,195.55645043999968,5500.8733719622805
2020-03-20 20:00:00,2020-03-20 21:00:00,short,125.3,135.45,5858596,-59.464749399999945,5441.4086225622805
2020-03-20 22:00:00,2020-03-22 01:00:00,short,131.45,134.77,5429076,-18.024532320000116,5423.384090242281
2020-03-22 02:00:00,2020-03-22 11:00:00,long,134.19,129.25,10978510,-54.23383939999997,5369.150250842281
2020-03-22 12:00:00,2020-03-22 20:00:00,short,128.08,128.08,12430725,0.0,5369.150250842281
2020-03-22 21:00:00,2020-03-23 11:00:00,short,127.43,127.43,11677421,0.0,5369.150250842281
2020-03-23 13:00:00,2020-03-25 10:00:00,long,132.0,132.0,8135076,0.0,5369.150250842281
2020-03-25 13:00:00,2020-03-26 22:00:00,short,134.26,136.29037556,11847988,-24.0558652703734,5345.094385571908
2020-03-26 23:00:00,2020-03-27 00:00:00,long,138.76,138.76,20879275,0.0,5345.094385571908
2020-03-27 01:00:00,2020-03-27 04:00:00,long,139.16,136.35,19021688,-53.45094328000005,5291.643442291908
2020-03-27 13:00:00,2020-03-27 17:00:00,short,135.11,137.35,24015063,-53.79374111999954,5237.849701171909
2020-03-28 00:00:00,2020-03-28 19:00:00,short,130.30294569,130.30294569,16051107,0.0,5237.849701171909
2020-03-29 00:00:00,2020-03-29 16:00:00,long,130.4,128.2144351,16116461,-35.22357147381894,5202.62612969809
2020-03-29 17:00:00,2020-03-30 04:00:00,short,128.42,128.42,29633363,0.0,5202.62612969809
2020-03-30 07:00:00,2020-04-01 10:00:00,long,130.39,132.4,21768310,43.75430310000042,5246.380432798091
2020-04-01 11:00:00,2020-04-01 19:00:00,short,132.5,132.5,34243569,0.0,5246.380432798091
2020-04-02 00:00:00,2020-04-03 20:00:00,long,136.83,140.71,17033703,66.09076763999991,5312.471200438091
2020-04-03 21:00:00,2020-04-04 10:00:00,short,141.31,144.05,16281547,-44.61143878000014,5267.859761658091
2020-04-04 16:00:00,2020-04-04 19:00:00,long,144.01,144.01,23309114,0.0,5267.859761658091
2020-04-04 20:00:00,2020-04-05 11:00:00,long,143.89,143.22019017,18881218,-12.646825418772774,5255.212936239318
2020-04-05 21:00:00,2020-04-05 23:00:00,short,142.78,144.65,28470807,-53.24040909000013,5201.972527149318
2020-04-06 03:00:00,2020-04-07 21:00:00,long,144.39,167.1,29896394,678.9471077400002,5880.919634889318
2020-04-07 22:00:00,2020-04-08 02:00:00,short,166.39,171.55,11750573,-60.6329566800003,5820.286678209318
2020-04-08 20:00:00,2020-04-09 10:00:00,long,172.04,168.5,16441488,-58.20286751999987,5762.083810689318
2020-04-09 18:00:00,2020-04-11 05:00:00,short,169.05,161.2,18928218,148.58651130000044,5910.670321989319
